,created_on,property_type,place_name,price_aprox_usd,surface_total_in_m2,rooms,year,popularity,USDMEXVal
104442,2016-09-13,1.0,Paseos de Aguascalientes,36880.53,120.0,2.0,2016,1,19.243647984095983
104443,2016-09-13,1.0,San Luis Potosí,72707.34,70.0,2.0,2016,1,19.243647984095983
104444,2016-09-13,1.0,Tepic,47154.4,96.0,3.0,2016,3,19.243647984095983
105126,2016-09-15,1.0,Querétaro,102738.64,169.0,3.0,2016,1,19.243647984095983
105127,2016-09-15,1.0,Paseo de Cumbres,71126.75,120.0,3.0,2016,1,19.243647984095983
105128,2016-09-15,1.0,Juriquilla,416223.22,1000.0,3.0,2016,1,19.243647984095983
105129,2016-09-15,1.0,Cumbres del Lago,352999.44,435.0,3.0,2016,1,19.243647984095983
105130,2016-09-15,1.0,Puebla,110641.61,120.0,3.0,2016,3,19.243647984095983
105131,2016-09-15,1.0,Lomas de Angelópolis,155425.12,144.0,3.0,2016,3,19.243647984095983
105132,2016-09-15,1.0,Lomas de Angelópolis,163328.1,171.0,3.0,2016,3,19.243647984095983
105134,2016-09-15,2.0,Club de Golf Bosques,1700000.0,350.0,3.0,2016,3,19.243647984095983
105141,2016-09-15,1.0,Renovación II,71917.05,160.0,2.0,2016,1,19.243647984095983
105142,2016-09-15,1.0,Veracruz,79029.72,679.0,2.0,2016,3,19.243647984095983
105143,2016-09-15,1.0,Tlacopac,1159102.6,550.0,4.0,2016,3,19.243647984095983
105144,2016-09-15,1.0,Santa Fe IMSS,54267.07,85.0,2.0,2016,3,19.243647984095983
105145,2016-09-15,1.0,Cuauhtémoc,139092.31,125.0,3.0,2016,3,19.243647984095983
105146,2016-09-15,1.0,Defensores de La República,134350.53,191.0,3.0,2016,3,19.243647984095983
105147,2016-09-15,1.0,Puebla,152790.8,212.0,4.0,2016,3,19.243647984095983
105148,2016-09-15,1.0,Cristo Rey,60062.59,78.0,2.0,2016,3,19.243647984095983
105149,2016-09-15,2.0,Agrícola Pantitlan,41095.45,60.0,2.0,2016,3,19.243647984095983
105150,2016-09-15,2.0,Progreso Tizapan,69598.84,54.0,2.0,2016,3,19.243647984095983
105151,2016-09-15,2.0,Gustavo A. Madero,45310.37,57.0,2.0,2016,3,19.243647984095983
105152,2016-09-15,2.0,Miguel Hidalgo,58481.99,67.0,2.0,2016,3,19.243647984095983
105153,2016-09-15,2.0,Valle de Aragón,26343.24,60.0,2.0,2016,3,19.243647984095983
105154,2016-09-15,2.0,Agrícola Pantitlan,45837.24,58.0,2.0,2016,3,19.243647984095983
105155,2016-09-15,1.0,Avante,144887.83,144.0,3.0,2016,3,19.243647984095983
105156,2016-09-15,2.0,Venustiano Carranza,49156.48,52.0,2.0,2016,3,19.243647984095983
105157,2016-09-15,1.0,Metepec,28977.56,177.0,2.0,2016,2,19.243647984095983
105158,2016-09-15,1.0,San Mateo Oxtotitlán,57164.83,115.0,2.0,2016,1,19.243647984095983
105159,2016-09-15,1.0,Los Héroes Tecámac II,27396.97,58.0,2.0,2016,3,19.243647984095983
105161,2016-09-15,1.0,San Bartolomé Tlaltelulco,79029.72,153.0,3.0,2016,3,19.243647984095983
105162,2016-09-15,1.0,Carmen,77449.13,140.0,4.0,2016,1,19.243647984095983
105163,2016-09-15,1.0,Aguascalientes,47417.83,144.0,3.0,2016,1,19.243647984095983
105164,2016-09-15,1.0,Delicias,38724.56,120.0,3.0,2016,3,19.243647984095983
105165,2016-09-15,1.0,Rincón de San Lorenzo,86932.69,165.0,3.0,2016,2,19.243647984095983
105166,2016-09-15,1.0,Las Cumbres 2 Sector,305581.6,418.0,3.0,2016,1,19.243647984095983
105167,2016-09-15,1.0,Zapopan,365117.34,340.0,4.0,2016,3,19.243647984095983
105168,2016-09-15,1.0,Guadalupe,51685.44,105.0,3.0,2016,1,19.243647984095983
105169,2016-09-15,1.0,Irapuato,102343.49,120.0,3.0,2016,3,19.243647984095983
105170,2016-09-15,1.0,Xalisco,20020.86,96.0,2.0,2016,1,19.243647984095983
105171,2016-09-15,1.0,Tepic,82981.21,165.0,4.0,2016,1,19.243647984095983
105172,2016-09-15,1.0,Tepic,143834.1,242.0,3.0,2016,3,19.243647984095983
105173,2016-09-15,1.0,León,158059.45,1000.0,3.0,2016,2,19.243647984095983
105174,2016-09-15,1.0,Supermanzana 312,157796.02,131.0,4.0,2016,3,19.243647984095983
105175,2016-09-15,1.0,Vista del Sol 2a Sección,84298.37,167.0,5.0,2016,3,19.243647984095983
105176,2016-09-15,1.0,Cortijo del Río Sector La Silla,130925.91,105.0,3.0,2016,1,19.243647984095983
105177,2016-09-15,1.0,San Luis Potosí,221283.23,312.0,4.0,2016,1,19.243647984095983
105178,2016-09-15,1.0,Juriquilla Santa Fe,125393.83,170.0,3.0,2016,1,19.243647984095983
105179,2016-09-15,1.0,Valle del Campestre,165962.42,205.0,3.0,2016,3,19.243647984095983
108885,2016-09-18,1.0,Michoacán,39514.86,64.0,3.0,2016,3,19.243647984095983
108889,2016-09-18,1.0,San Luis Potosí,113275.94,168.0,3.0,2016,3,19.243647984095983
108931,2016-09-19,1.0,Ciudad Camargo Centro,105372.96,1250.0,10.0,2016,3,19.243647984095983
109163,2016-09-19,1.0,Quintana Roo,475000.0,480.0,4.0,2016,3,19.243647984095983
109164,2016-09-19,1.0,Lomas Estrella,142253.5,154.0,4.0,2016,3,19.243647984095983
109166,2016-09-19,1.0,Lomas Boulevares,60062.59,207.0,2.0,2016,3,19.243647984095983
109167,2016-09-19,1.0,Tlalnepantla de Baz,132243.06,56.0,2.0,2016,3,19.243647984095983
109168,2016-09-19,1.0,Tepotzotlán,32402.18,56.0,2.0,2016,2,19.243647984095983
109169,2016-09-19,2.0,Consejo Agrarista Mexicano,44256.64,35.0,2.0,2016,3,19.243647984095983
109170,2016-09-19,2.0,Naucalpan de Juárez,52686.48,59.0,2.0,2016,3,19.243647984095983
109178,2016-09-19,1.0,Hermosillo,23708.91,126.0,2.0,2016,1,19.243647984095983
109179,2016-09-19,1.0,Tepic,55320.8,250.0,3.0,2016,1,19.243647984095983
109180,2016-09-19,1.0,Tepic,28977.56,90.0,3.0,2016,1,19.243647984095983
109184,2016-09-19,1.0,Club de Golf Santa Fe,41437.51,74.0,3.0,2016,1,19.243647984095983
109212,2016-09-20,1.0,Querétaro,268701.06,300.0,3.0,2016,1,19.243647984095983
109213,2016-09-20,1.0,Querétaro,268701.06,300.0,3.0,2016,1,19.243647984095983
109215,2016-09-20,1.0,Jesús María,100104.31,199.0,3.0,2016,1,19.243647984095983
109216,2016-09-20,1.0,Tepic,63223.78,112.0,3.0,2016,1,19.243647984095983
109217,2016-09-20,1.0,Coaxustenco,273969.72,363.0,3.0,2016,3,19.243647984095983
109218,2016-09-20,1.0,Tepic,91305.67,140.0,3.0,2016,1,19.243647984095983
109219,2016-09-20,1.0,Tepic,23182.05,31.0,1.0,2016,1,19.243647984095983
109319,2016-09-20,1.0,Colima,56837.86,200.0,3.0,2016,1,19.243647984095983
109749,2016-09-21,1.0,Querétaro,120125.18,130.0,3.0,2016,1,19.243647984095983
109750,2016-09-21,1.0,Michoacán,45837.24,105.0,3.0,2016,3,19.243647984095983
109752,2016-09-21,1.0,Querétaro,221283.23,300.0,3.0,2016,1,19.243647984095983
109754,2016-09-21,2.0,Santa Fe Cuajimalpa,289775.66,115.0,2.0,2016,3,19.243647984095983
109756,2016-09-21,2.0,Coyoacán,52159.61,64.0,2.0,2016,3,19.243647984095983
109760,2016-09-21,1.0,Atitalaquia,63223.78,600.0,5.0,2016,1,19.243647984095983
109761,2016-09-21,1.0,Chihuahua,23708.91,144.0,2.0,2016,1,19.243647984095983
109762,2016-09-21,1.0,Renovación III,52554.76,149.0,1.0,2016,1,19.243647984095983
109763,2016-09-21,1.0,San Pedro Cholula,289775.66,323.0,3.0,2016,3,19.243647984095983
109764,2016-09-21,1.0,Tepic,25289.51,56.0,2.0,2016,1,19.243647984095983
110468,2016-09-21,1.0,Santiago,395158.5,491.0,3.0,2016,2,19.243647984095983
111055,2016-09-22,1.0,Juriquilla,131716.2,200.0,3.0,2016,1,19.243647984095983
111058,2016-09-22,1.0,Veracruz,247626.47,192.0,3.0,2016,1,19.243647984095983
111059,2016-09-22,1.0,El Refugio,105372.96,128.0,3.0,2016,1,19.243647984095983
111060,2016-09-22,1.0,El Refugio,108007.29,128.0,3.0,2016,1,19.243647984095983
111061,2016-09-22,1.0,El Refugio,105372.96,128.0,3.0,2016,1,19.243647984095983
111077,2016-09-22,1.0,Azcapotzalco,263432.4,200.0,4.0,2016,3,19.243647984095983
111081,2016-09-22,1.0,Mérida,129000.0,150.0,3.0,2016,3,19.243647984095983
111082,2016-09-22,1.0,Puebla,247626.47,176.0,3.0,2016,2,19.243647984095983
111083,2016-09-22,1.0,Puebla,300312.94,176.0,3.0,2016,3,19.243647984095983
111084,2016-09-22,1.0,Lomas de Angelópolis,357741.22,200.0,3.0,2016,3,19.243647984095983
111085,2016-09-22,1.0,Zapopan,94835.67,102.0,4.0,2016,3,19.243647984095983
111086,2016-09-22,1.0,Delicias,84298.37,200.0,4.0,2016,3,19.243647984095983
111255,2016-09-22,1.0,SUTSEM Landereñas,44256.64,128.0,3.0,2016,1,19.243647984095983
111257,2016-09-22,1.0,Tepic,19493.99,105.0,2.0,2016,1,19.243647984095983
111395,2016-09-22,1.0,Jiutepec,64957.56,100.0,3.0,2016,1,19.243647984095983
111486,2016-09-23,1.0,Veracruz,86932.69,113.0,3.0,2016,1,19.243647984095983
111492,2016-09-23,1.0,Tepic,27396.97,105.0,3.0,2016,1,19.243647984095983
111493,2016-09-23,1.0,El Refugio,69019.29,100.0,3.0,2016,1,19.243647984095983
111494,2016-09-23,1.0,El Refugio,82190.91,100.0,4.0,2016,1,19.243647984095983
111495,2016-09-23,1.0,El Refugio,74814.8,100.0,3.0,2016,1,19.243647984095983
111496,2016-09-23,1.0,El Refugio,63750.64,100.0,2.0,2016,1,19.243647984095983
111497,2016-09-23,1.0,Juriquilla,93086.47,130.0,3.0,2016,1,19.243647984095983
111498,2016-09-23,1.0,Juriquilla,88381.57,130.0,3.0,2016,1,19.243647984095983
111499,2016-09-23,1.0,Juriquilla,80041.3,130.0,3.0,2016,1,19.243647984095983
111500,2016-09-23,1.0,Corregidora,79777.87,123.0,3.0,2016,1,19.243647984095983
111501,2016-09-23,1.0,Xalisco,22128.32,90.0,2.0,2016,1,19.243647984095983
111504,2016-09-23,1.0,Agrícola Oriental,132822.62,169.0,4.0,2016,3,19.243647984095983
112531,2016-09-23,1.0,Querétaro,144887.83,130.0,3.0,2016,1,19.243647984095983
112532,2016-09-23,1.0,Querétaro,130662.47,131.0,3.0,2016,1,19.243647984095983
112534,2016-09-23,2.0,Michoacán,360902.4,440.0,3.0,2016,3,19.243647984095983
112535,2016-09-23,2.0,Benito Juárez,350365.12,275.0,3.0,2016,3,19.243647984095983
112536,2016-09-23,2.0,Coyoacán,65858.1,70.0,3.0,2016,3,19.243647984095983
112538,2016-09-23,1.0,Corregidora,85178.23,123.0,3.0,2016,1,19.243647984095983
112539,2016-09-23,1.0,Corregidora,88118.14,123.0,3.0,2016,1,19.243647984095983
112541,2016-09-23,1.0,Corregidora,80831.6,123.0,3.0,2016,1,19.243647984095983
112542,2016-09-23,2.0,Querétaro,182508.23,139.0,3.0,2016,1,19.243647984095983
112543,2016-09-23,2.0,Querétaro,238205.6,181.0,3.0,2016,1,19.243647984095983
112544,2016-09-23,1.0,Querétaro,73761.07,121.0,4.0,2016,1,19.243647984095983
112551,2016-09-23,1.0,Veracruz,84034.94,100.0,3.0,2016,1,19.243647984095983
112552,2016-09-23,2.0,Iztapalapa,33192.48,221.0,2.0,2016,3,19.243647984095983
112556,2016-09-23,1.0,Zinacantepec,26870.1,60.0,2.0,2016,1,19.243647984095983
112557,2016-09-23,1.0,Real del Moral,91147.61,85.0,2.0,2016,3,19.243647984095983
112559,2016-09-23,2.0,San Andrés Tetepilco,63329.15,39.0,2.0,2016,3,19.243647984095983
112562,2016-09-23,1.0,Zinacantepec,26343.24,121.0,2.0,2016,1,19.243647984095983
112567,2016-09-23,1.0,Tepic,115910.26,1000.0,4.0,2016,1,19.243647984095983
112568,2016-09-23,1.0,Tepic,52686.48,208.0,4.0,2016,1,19.243647984095983
112569,2016-09-23,1.0,Los Héroes Tecámac,104055.8,105.0,3.0,2016,3,19.243647984095983
112570,2016-09-23,1.0,Tepic,27923.83,90.0,3.0,2016,1,19.243647984095983
112571,2016-09-23,1.0,Tepic,44256.64,105.0,3.0,2016,1,19.243647984095983
112572,2016-09-23,1.0,Tepic,138302.02,148.0,3.0,2016,3,19.243647984095983
112573,2016-09-23,1.0,Tepic,72707.34,200.0,4.0,2016,1,19.243647984095983
113437,2016-09-24,1.0,Puebla,410954.56,643.0,3.0,2016,2,19.243647984095983
113438,2016-09-24,1.0,Chihuahua,36353.67,123.0,3.0,2016,1,19.243647984095983
113439,2016-09-24,1.0,Carmen,110641.61,120.0,4.0,2016,1,19.243647984095983
113440,2016-09-24,1.0,Carmen,258163.77,300.0,4.0,2016,1,19.243647984095983
113441,2016-09-24,1.0,General Escobedo,76395.4,120.0,3.0,2016,1,19.243647984095983
113442,2016-09-24,1.0,San Pedro Cholula,379342.7,560.0,3.0,2016,3,19.243647984095983
113443,2016-09-24,1.0,Residencial Campestre Club de Golf Norte,194939.98,235.0,3.0,2016,3,19.243647984095983
113444,2016-09-24,1.0,Juriquilla,200208.62,368.0,3.0,2016,3,19.243647984095983
113445,2016-09-24,1.0,Zinacantepec,18440.26,60.0,1.0,2016,1,19.243647984095983
113446,2016-09-24,1.0,Benito Juárez,15805.94,140.0,1.0,2016,3,19.243647984095983
113447,2016-09-24,1.0,Campeche,85878.96,338.0,3.0,2016,1,19.243647984095983
113448,2016-09-24,1.0,San Mateo Atenco,131716.2,260.0,5.0,2016,2,19.243647984095983
113449,2016-09-24,1.0,Industrial,395148.62,215.0,8.0,2016,3,19.243647984095983
113450,2016-09-24,1.0,Tepic,71917.05,128.0,3.0,2016,1,19.243647984095983
113451,2016-09-24,1.0,Delicias,23708.91,200.0,4.0,2016,1,19.243647984095983
114034,2016-09-25,1.0,Zona este Milenio III,123960.67,160.0,4.0,2016,1,19.243647984095983
114117,2016-09-25,1.0,Villas del Mesón,184402.69,486.0,3.0,2016,1,19.243647984095983
114407,2016-09-26,2.0,Distrito Federal,75783.82,80.0,3.0,2016,3,19.243647984095983
114420,2016-09-26,1.0,Morillotla,189671.34,288.0,3.0,2016,3,19.243647984095983
114422,2016-09-26,1.0,Ex Hacienda San Francisco,27396.97,90.0,2.0,2016,3,19.243647984095983
114423,2016-09-26,1.0,Monterrey,120652.04,103.0,3.0,2016,1,19.243647984095983
114624,2016-09-27,2.0,Santa Fe La Loma,405984.75,140.0,2.0,2016,3,19.243647984095983
114723,2016-09-27,1.0,Santiago de Querétaro,58191.14,90.0,1.0,2016,1,19.243647984095983
115127,2016-09-28,1.0,Querétaro,150419.9,197.0,5.0,2016,1,19.243647984095983
115128,2016-09-28,1.0,Querétaro,131452.77,174.0,3.0,2016,1,19.243647984095983
115129,2016-09-28,1.0,Querétaro,131452.77,162.0,4.0,2016,1,19.243647984095983
115132,2016-09-28,1.0,Monterrey,442566.47,311.0,4.0,2016,1,19.243647984095983
115133,2016-09-28,1.0,Cumbres Elite Sector La Hacienda,184402.69,157.0,3.0,2016,1,19.243647984095983
115136,2016-09-28,2.0,Miguel Hidalgo,310850.25,80.0,2.0,2016,3,19.243647984095983
115141,2016-09-28,1.0,Carmen,77449.13,88.0,2.0,2016,1,19.243647984095983
115151,2016-09-28,1.0,Privada Camino Real,115910.26,140.0,3.0,2016,3,19.243647984095983
115152,2016-09-28,1.0,San Jerónimo Lídice,827177.8,729.0,4.0,2016,3,19.243647984095983
115154,2016-09-28,1.0,San Juan del Río,54530.51,550.0,2.0,2016,1,19.243647984095983
115155,2016-09-28,1.0,San Felipe Tlalmimilolpan,76922.26,126.0,3.0,2016,1,19.243647984095983
115156,2016-09-28,1.0,Mineral de la Reforma,42676.05,107.0,3.0,2016,1,19.243647984095983
115157,2016-09-28,1.0,Ixtapan de la Sal,200208.62,170.0,3.0,2016,3,19.243647984095983
115158,2016-09-28,1.0,Querétaro,26606.67,49.0,2.0,2016,1,19.243647984095983
115159,2016-09-28,1.0,San Juan del Río,131979.64,300.0,3.0,2016,1,19.243647984095983
115160,2016-09-28,1.0,Tepic,45942.61,120.0,5.0,2016,1,19.243647984095983
115161,2016-09-28,1.0,Tepic,44256.64,90.0,4.0,2016,1,19.243647984095983
115162,2016-09-28,1.0,Valle del Nevado,34246.21,114.0,2.0,2016,3,19.243647984095983
115163,2016-09-28,1.0,Toluca,79029.72,131.0,3.0,2016,2,19.243647984095983
115164,2016-09-28,1.0,Tepic,71917.05,200.0,3.0,2016,3,19.243647984095983
115165,2016-09-28,1.0,Nuevo Durango I,45837.24,125.0,4.0,2016,1,19.243647984095983
115166,2016-09-28,1.0,Palmitas,126447.56,121.0,6.0,2016,3,19.243647984095983
115167,2016-09-28,1.0,Fracciones de Jerez,114856.53,160.0,3.0,2016,2,19.243647984095983
115169,2016-09-28,1.0,San Pablo de las Salinas,29504.43,66.0,2.0,2016,2,19.243647984095983
115170,2016-09-28,1.0,San Pablo de las Salinas,26343.24,28.0,3.0,2016,2,19.243647984095983
115171,2016-09-28,1.0,San Pablo de las Salinas,26343.24,70.0,2.0,2016,2,19.243647984095983
115172,2016-09-28,1.0,Corregidora,56901.4,119.0,3.0,2016,1,19.243647984095983
115173,2016-09-28,1.0,Querétaro,27923.83,68.0,2.0,2016,1,19.243647984095983
115174,2016-09-28,1.0,Villas de Pachuca,66384.96,136.0,2.0,2016,1,19.243647984095983
115175,2016-09-28,2.0,Lomas de Marfil II,26343.24,71.0,2.0,2016,3,19.243647984095983
115176,2016-09-28,1.0,Uriangato,133823.66,657.0,7.0,2016,1,19.243647984095983
115185,2016-09-28,1.0,Tijuana,67664.12,10.0,3.0,2016,1,19.243647984095983
115321,2016-09-28,1.0,Zibatá,116328.16,128.0,3.0,2016,1,19.243647984095983
115324,2016-09-28,1.0,Tijuana,64286.33,115.0,3.0,2016,2,19.243647984095983
115325,2016-09-28,1.0,Tijuana,86610.08,120.0,3.0,2016,1,19.243647984095983
115327,2016-09-28,1.0,Tijuana,34102.71,105.0,2.0,2016,1,19.243647984095983
115951,2016-09-29,1.0,Michoacán,52159.61,64.0,3.0,2016,3,19.243647984095983
115956,2016-09-29,1.0,Lomas de Vista Hermosa,677021.3,250.0,4.0,2016,3,19.243647984095983
115967,2016-09-29,1.0,Real de Haciendas,35826.8,90.0,3.0,2016,1,19.243647984095983
115968,2016-09-29,1.0,Nezahualcóyotl,105372.96,150.0,9.0,2016,3,19.243647984095983
115969,2016-09-29,1.0,Tlanalapa,33192.48,157.0,3.0,2016,1,19.243647984095983
115970,2016-09-29,1.0,Natura,26870.1,90.0,3.0,2016,1,19.243647984095983
115971,2016-09-29,1.0,Pénjamo,47154.4,164.0,4.0,2016,1,19.243647984095983
115972,2016-09-29,1.0,Pénjamo,94835.67,234.0,4.0,2016,1,19.243647984095983
115974,2016-09-29,1.0,Chihuahua,23445.48,120.0,2.0,2016,1,19.243647984095983
115975,2016-09-29,1.0,Chihuahua,31611.89,260.0,3.0,2016,1,19.243647984095983
115976,2016-09-29,1.0,María Isabel,38724.56,250.0,3.0,2016,3,19.243647984095983
115977,2016-09-29,1.0,Chihuahua,36812.04,117.0,4.0,2016,1,19.243647984095983
115978,2016-09-29,1.0,Chihuahua,17123.1,120.0,2.0,2016,1,19.243647984095983
115979,2016-09-29,1.0,Chihuahua,60589.45,160.0,3.0,2016,1,19.243647984095983
115980,2016-09-29,1.0,Chihuahua,60589.45,160.0,3.0,2016,1,19.243647984095983
115981,2016-09-29,1.0,Chihuahua,36353.67,160.0,3.0,2016,1,19.243647984095983
115982,2016-09-29,1.0,Chihuahua,47207.08,120.0,3.0,2016,1,19.243647984095983
115983,2016-09-29,1.0,Chihuahua,45310.37,250.0,3.0,2016,1,19.243647984095983
115984,2016-09-29,1.0,Chihuahua,55320.8,120.0,2.0,2016,3,19.243647984095983
115985,2016-09-29,1.0,Topo Grande IV,25816.37,105.0,2.0,2016,3,19.243647984095983
115986,2016-09-29,1.0,San Andrés Cholula,86932.69,90.0,3.0,2016,3,19.243647984095983
116012,2016-09-29,1.0,Anzures,1028494.7,232.0,3.0,2016,3,19.243647984095983
116119,2016-09-29,1.0,Sonterra,67122.81,92.0,3.0,2016,1,19.243647984095983
116423,2016-09-29,1.0,Zibatá,132621.69,167.0,3.0,2016,1,19.243647984095983
116451,2016-09-29,1.0,Zibatá,132621.69,167.0,3.0,2016,1,19.243647984095983
118352,2016-09-29,1.0,Juriquilla,194939.98,300.0,4.0,2016,1,19.243647984095983
118353,2016-09-29,1.0,Michoacán,19493.99,72.0,2.0,2016,3,19.243647984095983
118354,2016-09-29,1.0,Ex Hacienda Coapa,126447.56,90.0,3.0,2016,3,19.243647984095983
118355,2016-09-29,2.0,Vallejo,184402.69,208.0,4.0,2016,3,19.243647984095983
118356,2016-09-29,2.0,La Pastora,147522.16,217.0,6.0,2016,3,19.243647984095983
118358,2016-09-29,1.0,Veracruz,36880.53,103.0,3.0,2016,1,19.243647984095983
118359,2016-09-29,1.0,Veracruz,31611.89,103.0,3.0,2016,1,19.243647984095983
118360,2016-09-29,1.0,Veracruz,41885.75,84.0,2.0,2016,1,19.243647984095983
118361,2016-09-29,1.0,Burgos,149102.73,427.0,3.0,2016,3,19.243647984095983
118364,2016-09-29,2.0,Joyas de Brisamar,204423.55,400.0,5.0,2016,1,19.243647984095983
118366,2016-09-29,1.0,Villas Residencial del Real,40568.59,78.0,2.0,2016,1,19.243647984095983
118367,2016-09-29,1.0,Villa las Lomas,33719.34,162.0,2.0,2016,1,19.243647984095983
118368,2016-09-29,1.0,Cuautla,85878.96,278.0,2.0,2016,1,19.243647984095983
118369,2016-09-29,1.0,Cuautla,133296.8,500.0,2.0,2016,1,19.243647984095983
118370,2016-09-29,2.0,Cuernavaca,133823.66,181.0,3.0,2016,2,19.243647984095983
118371,2016-09-29,1.0,Cuernavaca,148575.88,295.0,2.0,2016,1,19.243647984095983
118380,2016-09-29,1.0,Chihuahua,49788.72,126.0,4.0,2016,1,19.243647984095983
118382,2016-09-29,1.0,Tepic,46469.47,130.0,3.0,2016,1,19.243647984095983
118383,2016-09-29,1.0,Residencial las Plazas,99840.88,174.0,3.0,2016,1,19.243647984095983
118384,2016-09-29,1.0,Puebla,922013.44,804.0,4.0,2016,3,19.243647984095983
118385,2016-09-29,1.0,Residencial las Plazas,110641.61,198.0,3.0,2016,3,19.243647984095983
118386,2016-09-29,1.0,Residencial las Plazas,98523.72,162.0,3.0,2016,3,19.243647984095983
118387,2016-09-29,1.0,Xalisco,26290.55,90.0,2.0,2016,1,19.243647984095983
118903,2016-09-30,2.0,Cuauhtémoc,232223.28,103.0,2.0,2016,3,19.243647984095983
118905,2016-09-30,2.0,Cuauhtémoc,232223.28,103.0,2.0,2016,3,19.243647984095983
118913,2016-09-30,1.0,Querétaro,110114.75,142.0,3.0,2016,1,19.243647984095983
118915,2016-09-30,1.0,San Jerónimo Lídice,737610.75,420.0,3.0,2016,3,19.243647984095983
118916,2016-09-30,1.0,San Andrés Cholula,126447.56,170.0,3.0,2016,3,19.243647984095983
118918,2016-09-30,2.0,Temixco,20547.72,103.0,2.0,2016,1,19.243647984095983
118919,2016-09-30,1.0,Amador Salazar,51105.88,232.0,4.0,2016,1,19.243647984095983
118920,2016-09-30,1.0,Puebla,28977.56,66.0,3.0,2016,3,19.243647984095983
118922,2016-09-30,1.0,Toluca,147522.16,110.0,3.0,2016,1,19.243647984095983
118923,2016-09-30,1.0,Real de Tesistán,50052.15,105.0,3.0,2016,2,19.243647984095983
118925,2016-09-30,1.0,Metepec,79029.72,120.0,3.0,2016,2,19.243647984095983
119712,2016-10-01,1.0,Pachuca de Soto,22735.14,105.0,2.0,2016,1,18.89114990234375
120106,2016-10-01,1.0,Hermosillo,258163.77,354.0,3.0,2016,1,18.89114990234375
120108,2016-10-01,1.0,San Pedro Cholula,110641.61,162.0,3.0,2016,3,18.89114990234375
120120,2016-10-01,1.0,Juriquilla,72698.33,130.0,3.0,2016,1,18.89114990234375
120869,2016-10-02,1.0,Mérida,53995.97,170.0,3.0,2016,3,18.89114990234375
121124,2016-10-02,1.0,Querétaro,129081.88,192.0,4.0,2016,1,18.89114990234375
121125,2016-10-02,1.0,Querétaro,221283.23,328.0,5.0,2016,1,18.89114990234375
121126,2016-10-02,1.0,Querétaro,205477.28,220.0,4.0,2016,1,18.89114990234375
121130,2016-10-02,1.0,Veracruz,210745.94,1113.0,7.0,2016,1,18.89114990234375
121131,2016-10-02,1.0,Veracruz,71126.75,200.0,3.0,2016,1,18.89114990234375
121699,2016-10-03,1.0,Xochitepec,73051.21,122.0,3.0,2016,1,18.89114990234375
121700,2016-10-03,1.0,Tlalnepantla de Baz,267949.94,121.0,3.0,2016,3,18.89114990234375
121704,2016-10-03,1.0,Jiutepec,53589.98,101.0,3.0,2016,1,18.89114990234375
121710,2016-10-04,2.0,Lindavista Norte,151567.64,129.0,2.0,2016,3,18.89114990234375
123389,2016-10-05,1.0,Terrazas de La Presa,81196.95,200.0,3.0,2016,1,18.89114990234375
123390,2016-10-05,1.0,Tijuana,64286.33,140.0,3.0,2016,2,18.89114990234375
123391,2016-10-05,1.0,Tecamac de Felipe Villanueva,75783.82,123.0,3.0,2016,2,18.89114990234375
123670,2016-10-06,1.0,Irapuato,97436.34,190.0,4.0,2016,3,18.89114990234375
123671,2016-10-06,1.0,Irapuato,97436.34,190.0,4.0,2016,3,18.89114990234375
123672,2016-10-06,1.0,Fraccionamiento Lomas de Cocoyoc,123960.67,350.0,3.0,2016,1,18.89114990234375
123673,2016-10-06,1.0,San Juan del Río,25983.02,90.0,2.0,2016,1,18.89114990234375
123674,2016-10-06,1.0,Puebla,92023.21,128.0,3.0,2016,3,18.89114990234375
123675,2016-10-06,2.0,Ensenada,19817.25,55.0,2.0,2016,2,18.89114990234375
